foo
foo
$GPRMC,031246.00,A,3700.09215,N,11202.13107,W,0.001,331.33,190623,10.18,E,D*18
$GPRMC,031247.00,A,3700.09213,N,11202.13107,W,0.001,331.34,190623,10.18,E,D*18
$GPRMC,031248.00,A,3700.09211,N,11202.13106,W,0.002,331.34,190623,10.18,E,D*17
$GPRMC,031249.00,A,3700.09209,N,11202.13105,W,0.004,331.34,190623,10.18,E,D*1A
$GPRMC,031250.00,A,3700.09208,N,11202.13105,W,0.003,331.33,190623,10.18,E,D*13
$GPRMC,031251.00,A,3700.09206,N,11202.13105,W,0.005,331.33,190623,10.18,E,D*1A
$GPRMC,031252.00,A,3700.09205,N,11202.13106,W,0.002,331.34,190623,10.18,E,D*19
$GPRMC,031253.00,A,3700.09203,N,11202.13107,W,0.002,331.34,190623,10.18,E,D*1F
$GPRMC,031254.00,A,3700.09200,N,11202.13109,W,0.002,331.32,190623,10.18,E,D*13
$GPRMC,031255.00,A,3700.09199,N,11202.13109,W,0.003,331.33,190623,10.18,E,D*11
$GPRMC,031256.00,A,3700.09195,N,11202.13110,W,0.001,331.34,190623,10.18,E,D*13
$GPRMC,031257.00,A,3700.09193,N,11202.13112,W,0.003,331.34,190623,10.18,E,D*14
$GPRMC,031258.00,A,3700.09190,N,11202.13113,W,0.001,331.35,190623,10.18,E,D*1A
$GPRMC,031259.00,A,3700.09186,N,11202.13114,W,0.002,331.34,190623,10.18,E,D*19
$GPRMC,031300.00,A,3700.09182,N,11202.13115,W,0.003,331.34,190623,10.18,E,D*10
$GPRMC,031301.00,A,3700.09177,N,11202.13117,W,0.002,331.34,190623,10.18,E,D*18
$GPRMC,031302.00,A,3700.09173,N,11202.13119,W,0.001,331.35,190623,10.18,E,D*13
$GPRMC,031303.00,A,3700.09168,N,11202.13120,W,0.001,331.36,190623,10.18,E,D*11
$GPRMC,031304.00,A,3700.09163,N,11202.13120,W,0.004,331.34,190623,10.18,E,D*1A
$GPRMC,031305.00,A,3700.09159,N,11202.13120,W,0.004,331.34,190623,10.18,E,D*12
$GPRMC,031306.00,A,3700.09156,N,11202.13120,W,0.002,331.36,190623,10.18,E,D*1A
$GPRMC,031307.00,A,3700.09154,N,11202.13119,W,0.002,331.35,190623,10.18,E,D*10
$GPRMC,031308.00,A,3700.09152,N,11202.13119,W,0.003,331.34,190623,10.18,E,D*19
$GPRMC,031309.00,A,3700.09150,N,11202.13119,W,0.004,331.35,190623,10.18,E,D*1C
$GPRMC,031310.00,A,3700.09149,N,11202.13119,W,0.002,331.35,190623,10.18,E,D*1A
$GPRMC,031311.00,A,3700.09147,N,11202.13119,W,0.004,331.36,190623,10.18,E,D*10
$GPRMC,031312.00,A,3700.09145,N,11202.13120,W,0.002,331.36,190623,10.18,E,D*1D
$GPRMC,031313.00,A,3700.09144,N,11202.13120,W,0.003,331.36,190623,10.18,E,D*1C
$GPRMC,031314.00,A,3700.09143,N,11202.13121,W,0.002,331.35,190623,10.18,E,D*1F
$GPRMC,031315.00,A,3700.09142,N,11202.13121,W,0.003,331.35,190623,10.18,E,D*1E
$GPRMC,031316.00,A,3700.09142,N,11202.13121,W,0.000,331.32,190623,10.18,E,D*19
$GPRMC,031317.00,A,3700.09141,N,11202.13122,W,0.002,331.34,190623,10.18,E,D*1C
$GPRMC,031318.00,A,3700.09141,N,11202.13122,W,0.001,331.32,190623,10.18,E,D*16
$GPRMC,031319.00,A,3700.09140,N,11202.13122,W,0.001,331.32,190623,10.18,E,D*16
$GPRMC,031320.00,A,3700.09140,N,11202.13122,W,0.001,331.32,190623,10.18,E,D*1C
$GPRMC,031321.00,A,3700.09140,N,11202.13121,W,0.001,331.31,190623,10.18,E,D*1D
$GPRMC,031322.00,A,3700.09140,N,11202.13121,W,0.002,331.30,190623,10.18,E,D*1C
$GPRMC,031323.00,A,3700.09139,N,11202.13121,W,0.002,331.31,190623,10.18,E,D*12
$GPRMC,031324.00,A,3700.09139,N,11202.13121,W,0.001,331.30,190623,10.18,E,D*17
$GPRMC,031325.00,A,3700.09138,N,11202.13121,W,0.000,331.29,190623,10.18,E,D*1E
$GPRMC,031326.00,A,3700.09137,N,11202.13121,W,0.001,331.30,190623,10.18,E,D*1B
$GPRMC,031327.00,A,3700.09137,N,11202.13122,W,0.001,331.29,190623,10.18,E,D*11
$GPRMC,031328.00,A,3700.09136,N,11202.13123,W,0.000,331.28,190623,10.18,E,D*1E
